ts_code,trade_date,open,high,low,close,volume,amount,factor
000300.SH,2025-03-06,3923.3827,3964.4942,3917.0833,3956.2369,193960915.0,397419427.643,1.0
000300.SH,2025-03-07,3944.9145,3967.0743,3935.0464,3944.0143,166732375.0,340626700.286,1.0
000300.SH,2025-03-10,3945.5795,3949.1448,3905.127,3928.8018,152765232.0,292574987.481,1.0
000300.SH,2025-03-11,3890.4305,3941.4157,3889.4298,3941.4157,144754402.0,287480453.12,1.0
000300.SH,2025-03-12,3946.8623,3953.6125,3921.4736,3927.2315,156732190.0,309627267.365,1.0
000300.SH,2025-03-13,3925.7439,3939.2854,3897.3758,3911.5793,156536443.0,295173112.58,1.0
000300.SH,2025-03-14,3919.6159,4014.1586,3919.6159,4006.5567,216139003.0,450895278.803,1.0
000300.SH,2025-03-17,4020.6402,4021.7278,3992.2563,3996.7876,162202911.0,318904417.418,1.0
000300.SH,2025-03-18,4011.7794,4016.873,3995.9602,4007.7229,140208496.0,292739319.545,1.0
000300.SH,2025-03-19,4004.8251,4025.299,3989.512,4010.168,144419428.0,286075300.795,1.0
000300.SH,2025-03-20,4011.0588,4012.0416,3969.9259,3974.9918,133754670.0,260020676.826,1.0
000300.SH,2025-03-21,3966.5146,3983.1476,3904.7674,3914.6956,165905294.0,309348613.935,1.0
000300.SH,2025-03-24,3916.1136,3938.1826,3907.1999,3934.8486,152234674.0,266051442.613,1.0
000300.SH,2025-03-25,3937.8975,3946.3574,3921.5287,3932.2951,140475399.0,239246310.986,1.0
000300.SH,2025-03-26,3930.2073,3942.026,3916.8607,3919.3566,131164187.0,220943164.486,1.0
000300.SH,2025-03-27,3911.3841,3952.9852,3903.652,3932.4117,126793738.0,232173613.774,1.0
000300.SH,2025-03-28,3930.7763,3934.2336,3907.384,3915.1662,126356214.0,213379194.289,1.0
000300.SH,2025-03-31,3905.9815,3928.4482,3872.403,3887.3056,166798523.0,268480316.572,1.0
000300.SH,2025-04-01,3892.7794,3905.2622,3882.4045,3887.6841,140380274.0,246041674.67,1.0
000300.SH,2025-04-02,3884.4181,3900.4949,3877.1599,3884.3858,113043175.0,198267515.342,1.0
000300.SH,2025-04-03,3843.4177,3883.7025,3843.4177,3861.5034,142599789.0,263684681.545,1.0
000300.SH,2025-04-07,3675.2017,3707.7771,3514.1165,3589.4406,312578586.0,512971787.745,1.0
000300.SH,2025-04-08,3597.9859,3650.759,3583.8746,3650.759,280197312.0,464021087.838,1.0
000300.SH,2025-04-09,3606.1036,3686.7943,3587.3368,3686.7943,262305708.0,455031069.29,1.0
000300.SH,2025-04-10,3749.1262,3756.1386,3708.8194,3735.1151,227252227.0,403842564.856,1.0
000300.SH,2025-04-11,3730.3148,3762.3653,3708.4617,3750.5167,168759691.0,318535141.904,1.0
000300.SH,2025-04-14,3772.0407,3776.6344,3754.033,3759.1422,164462403.0,292571297.039,1.0
000300.SH,2025-04-15,3756.4788,3764.486,3737.8495,3761.2348,134006040.0,228604621.376,1.0
000300.SH,2025-04-16,3757.8757,3775.1661,3721.6025,3772.8204,156359006.0,261711094.769,1.0
000300.SH,2025-04-17,3755.0862,3779.1253,3749.504,3772.2221,122371002.0,209012323.066,1.0
000300.SH,2025-04-18,3760.0425,3782.0443,3754.4072,3772.523,102948509.0,173109384.097,1.0
000300.SH,2025-04-21,3768.1421,3790.1782,3763.1383,3784.8806,121355730.0,208085677.382,1.0
000300.SH,2025-04-22,3780.1122,3799.2295,3778.0791,3783.9522,125688257.0,210200698.794,1.0
000300.SH,2025-04-23,3803.4295,3807.9536,3780.5183,3786.8824,131986870.0,247117386.122,1.0
000300.SH,2025-04-24,3787.459,3807.2599,3775.207,3784.3574,117164560.0,205483051.375,1.0
000300.SH,2025-04-25,3792.0838,3801.5765,3780.7772,3786.9937,124591133.0,220535052.619,1.0
000300.SH,2025-04-28,3786.3867,3792.0082,3772.8029,3781.6188,125145091.0,210635318.523,1.0
000300.SH,2025-04-29,3776.0025,3785.3157,3768.0311,3775.0767,111514694.0,197462744.363,1.0
000300.SH,2025-04-30,3775.8306,3787.5639,3768.7573,3770.5705,143681658.0,244820462.218,1.0
000300.SH,2025-05-06,3794.3757,3809.0939,3782.777,3808.5424,158520459.0,267937090.757,1.0
000300.SH,2025-05-07,3861.5767,3863.6776,3814.9868,3831.627,161172299.0,286010735.453,1.0
000300.SH,2025-05-08,3820.5481,3867.3313,3816.2642,3852.8963,124959833.0,246987280.588,1.0
000300.SH,2025-05-09,3848.6187,3853.6632,3836.5349,3846.1566,119389526.0,216697939.672,1.0
000300.SH,2025-05-12,3866.5305,3890.7342,3859.0346,3890.6096,153332460.0,296122947.808,1.0
000300.SH,2025-05-13,3915.5924,3915.5924,3890.6855,3896.2583,147320299.0,267586397.72,1.0
000300.SH,2025-05-14,3894.8386,3960.5228,3890.6504,3943.2108,172033779.0,319465226.851,1.0
000300.SH,2025-05-15,3934.0273,3936.4653,3904.9068,3907.1992,138081749.0,241464943.554,1.0
000300.SH,2025-05-16,3898.6662,3903.8528,3874.8619,3889.0854,118405345.0,208835664.039,1.0
000300.SH,2025-05-19,3882.5677,3885.5889,3866.5695,3877.1453,98643414.0,184888170.554,1.0
000300.SH,2025-05-20,3883.1024,3911.4737,3881.7436,3898.1705,104885234.0,201636702.522,1.0
000300.SH,2025-05-21,3899.4365,3928.6339,3899.4365,3916.3807,109791343.0,217037739.435,1.0
000300.SH,2025-05-22,3912.6007,3923.0195,3903.0898,3913.8651,107597052.0,197511410.271,1.0
000300.SH,2025-05-23,3910.3739,3931.5514,3882.2741,3882.2741,120277419.0,232945378.295,1.0
000300.SH,2025-05-26,3875.7891,3884.537,3849.0384,3860.1067,109601207.0,208876792.149,1.0
000300.SH,2025-05-27,3857.6271,3865.4291,3834.8455,3839.3969,98572425.0,178466763.541,1.0
000300.SH,2025-05-28,3843.0747,3849.736,3833.9582,3836.2366,89031026.0,162496372.728,1.0
000300.SH,2025-05-29,3838.0092,3869.7909,3831.4577,3858.6998,108471886.0,209459602.501,1.0
000300.SH,2025-05-30,3850.493,3858.6128,3829.2542,3840.2323,111672228.0,199389751.071,1.0
000300.SH,2025-06-03,3833.4584,3863.2952,3832.7202,3852.0127,131403090.0,226782772.063,1.0
000300.SH,2025-06-04,3855.4878,3875.8569,3855.4878,3868.7429,116803873.0,211736178.154,1.0
000300.SH,2025-06-05,3872.6373,3883.1345,3861.272,3877.5557,122878184.0,231749275.335,1.0
000300.SH,2025-06-06,3878.1027,3889.4557,3869.3871,3873.9841,110987971.0,202034736.311,1.0
000300.SH,2025-06-09,3877.7977,3894.6517,3871.9917,3885.2459,136306293.0,262023668.466,1.0
000300.SH,2025-06-10,3887.5512,3897.4573,3850.4663,3865.4652,145563859.0,263647551.795,1.0
000300.SH,2025-06-11,3870.6719,3911.6107,3870.6719,3894.6252,142414772.0,257217704.405,1.0
000300.SH,2025-06-12,3885.5196,3900.0408,3870.3838,3892.1992,133998697.0,260239581.458,1.0
000300.SH,2025-06-13,3881.4923,3889.1602,3853.8186,3864.1822,172539536.0,309172346.18,1.0
000300.SH,2025-06-16,3853.6193,3876.1704,3853.6193,3873.7951,137341835.0,246860982.863,1.0
000300.SH,2025-06-17,3875.1768,3880.4156,3860.409,3870.3786,122342526.0,220399818.949,1.0
000300.SH,2025-06-18,3871.6502,3881.346,3854.6575,3874.9708,127528621.0,230553858.264,1.0
000300.SH,2025-06-19,3870.049,3872.9425,3834.9512,3843.0912,130280658.0,234840180.806,1.0
000300.SH,2025-06-20,3839.7833,3856.4799,3839.7833,3846.6443,118151020.0,213522822.875,1.0
000300.SH,2025-06-23,3831.1703,3867.5896,3827.0829,3857.9016,133800892.0,232482215.85,1.0
000300.SH,2025-06-24,3862.3876,3914.1579,3862.3876,3904.0342,163656188.0,294228720.613,1.0
000300.SH,2025-06-25,3907.0682,3963.0371,3902.1771,3960.0662,187213671.0,361727254.624,1.0
000300.SH,2025-06-26,3953.1603,3964.482,3945.2589,3946.0195,165316263.0,328102847.496,1.0
000300.SH,2025-06-27,3949.7879,3969.2626,3918.2041,3921.7578,194557913.0,343468229.814,1.0
000300.SH,2025-06-30,3920.3149,3940.3611,3911.6044,3936.0791,145170236.0,288821434.921,1.0
000300.SH,2025-07-01,3935.9078,3946.2451,3924.7219,3942.762,128959362.0,236070338.399,1.0
000300.SH,2025-07-02,3943.3232,3952.1378,3929.6956,3943.6849,147063062.0,246637847.454,1.0
000300.SH,2025-07-03,3949.3998,3971.616,3945.138,3968.0676,141004006.0,269609569.539,1.0
000300.SH,2025-07-04,3967.4637,4013.8478,3958.3762,3982.2034,157197133.0,290512992.198,1.0
000300.SH,2025-07-07,3977.2881,3979.7481,3956.5663,3965.1746,131135273.0,225106992.876,1.0
000300.SH,2025-07-08,3965.426,4002.269,3965.426,3998.4527,156402895.0,292089834.224,1.0
000300.SH,2025-07-09,3997.5044,4016.7434,3987.4267,3991.4006,173293796.0,305398796.563,1.0
000300.SH,2025-07-10,3993.4196,4032.9829,3992.5242,4010.0243,209778904.0,347836703.626,1.0
000300.SH,2025-07-11,4011.4652,4065.9419,4010.1052,4014.807,262052773.0,443780794.88,1.0
000300.SH,2025-07-14,4021.2135,4034.9198,4017.6678,4017.6678,207917175.0,321415945.157,1.0
000300.SH,2025-07-15,4023.9896,4042.6574,3994.2628,4019.0644,191042931.0,353524574.441,1.0
000300.SH,2025-07-16,4019.3925,4027.8567,3993.9209,4007.2019,151027308.0,300656795.665,1.0
000300.SH,2025-07-17,4005.067,4034.5935,4005.067,4034.491,161249041.0,325516865.723,1.0
000300.SH,2025-07-18,4039.8712,4064.6378,4039.3181,4058.5486,186211063.0,354244444.63,1.0
000300.SH,2025-07-21,4069.7685,4086.1171,4063.4427,4085.6072,223268476.0,377938564.878,1.0
000300.SH,2025-07-22,4087.3354,4119.2021,4068.3383,4118.9582,257596985.0,450874014.479,1.0
000300.SH,2025-07-23,4129.1476,4155.6783,4113.9085,4119.7685,300506154.0,470330899.421,1.0
000300.SH,2025-07-24,4116.8312,4152.4265,4111.8849,4149.0368,319632392.0,487000043.884,1.0
000300.SH,2025-07-25,4145.3195,4150.4994,4117.8005,4127.1634,273594963.0,430445513.471,1.0
000300.SH,2025-07-28,4128.1993,4146.12,4112.9677,4135.8242,222759815.0,406792873.973,1.0
000300.SH,2025-07-29,4132.6833,4153.3307,4117.5772,4152.0247,230807880.0,428764310.974,1.0
000300.SH,2025-07-30,4148.9405,4185.2064,4127.4301,4151.2379,249853048.0,445168467.668,1.0
000300.SH,2025-07-31,4141.5612,4141.8243,4063.6662,4075.5912,267087406.0,492142571.739,1.0
000300.SH,2025-08-01,4069.9254,4085.3543,4040.462,4054.9286,196221826.0,359685164.163,1.0
000300.SH,2025-08-04,4037.9378,4070.7023,4037.9378,4070.7023,162275902.0,295976826.632,1.0
000300.SH,2025-08-05,4080.3877,4106.2969,4075.5836,4103.45,178851999.0,306934255.766,1.0
000300.SH,2025-08-06,4100.4283,4116.7085,4098.3544,4113.4852,176676155.0,307674626.125,1.0
000300.SH,2025-08-07,4120.2822,4129.7382,4094.8214,4114.666,198641902.0,358108366.984,1.0
000300.SH,2025-08-08,4109.2734,4122.2104,4097.4157,4104.9669,173171201.0,308507687.635,1.0
000300.SH,2025-08-11,4110.2939,4134.2462,4103.605,4122.5106,190443716.0,360685826.235,1.0
000300.SH,2025-08-12,4123.5762,4153.2948,4121.2243,4143.8252,177287823.0,383088423.33,1.0
000300.SH,2025-08-13,4150.5037,4186.748,4147.1991,4176.5776,213934999.0,462776745.465,1.0
000300.SH,2025-08-14,4179.965,4220.3109,4165.9376,4173.3131,221103595.0,485075642.622,1.0
000300.SH,2025-08-15,4162.4205,4214.7291,4157.495,4202.3533,261327566.0,518686873.501,1.0
000300.SH,2025-08-18,4218.2471,4272.9602,4203.4191,4239.4125,301479102.0,635365867.185,1.0
000300.SH,2025-08-19,4241.7651,4264.2303,4215.2075,4223.3741,250818771.0,553536203.26,1.0
000300.SH,2025-08-20,4208.4005,4272.1463,4190.5559,4271.3958,246481773.0,538815306.147,1.0
000300.SH,2025-08-21,4284.3712,4308.4472,4273.6523,4288.0707,259030014.0,558521268.967,1.0
000300.SH,2025-08-22,4287.3633,4378.3881,4287.3633,4377.9977,290434897.0,675935075.409,1.0
000300.SH,2025-08-25,4416.2924,4472.6525,4404.7761,4469.2217,358090006.0,823681964.473,1.0
000300.SH,2025-08-26,4453.3526,4476.803,4435.5275,4452.5905,270621395.0,627950450.229,1.0
000300.SH,2025-08-27,4458.8399,4494.9126,4386.1266,4386.1266,333133898.0,785098482.974,1.0
000300.SH,2025-08-28,4378.0351,4464.8028,4364.171,4463.782,296834536.0,739423602.221,1.0
000300.SH,2025-08-29,4455.8034,4516.8395,4452.3632,4496.7591,351938947.0,831194066.158,1.0
000300.SH,2025-09-01,4516.8787,4528.1342,4487.5304,4523.7111,320366708.0,770378288.127,1.0
000300.SH,2025-09-02,4521.9828,4548.8937,4454.4169,4490.4528,303932566.0,777999297.964,1.0
000300.SH,2025-09-03,4501.3388,4510.7303,4427.5176,4459.8296,254320217.0,655697116.709,1.0
000300.SH,2025-09-04,4461.2503,4465.4967,4327.5068,4365.2085,307934609.0,773124596.998,1.0
000300.SH,2025-09-05,4365.6083,4466.5603,4350.2974,4460.3249,249625657.0,664166970.947,1.0
000300.SH,2025-09-08,4467.1693,4482.763,4438.0698,4467.5733,267638382.0,683630879.769,1.0
000300.SH,2025-09-09,4448.739,4472.093,4412.6914,4436.2584,221375460.0,562861103.958,1.0
000300.SH,2025-09-10,4438.2998,4466.6325,4414.5937,4445.3649,203597646.0,535539349.489,1.0
000300.SH,2025-09-11,4438.839,4548.0345,4427.9242,4548.0345,253264051.0,693156671.398,1.0
000300.SH,2025-09-12,4544.5905,4564.6665,4517.7897,4521.998,266442003.0,689576075.7,1.0
000300.SH,2025-09-15,4534.8866,4566.9053,4522.4958,4533.0557,231885678.0,613314652.4,1.0
000300.SH,2025-09-16,4539.9217,4552.419,4494.7875,4523.3367,249269206.0,613728334.806,1.0
000300.SH,2025-09-17,4517.2855,4556.0296,4503.7959,4551.023,235716472.0,608454200.521,1.0
000300.SH,2025-09-18,4546.0319,4573.8331,4454.9886,4498.109,309859826.0,839987127.411,1.0
000300.SH,2025-09-19,4499.0906,4533.0919,4491.8437,4501.9195,225044000.0,603887059.817,1.0
000300.SH,2025-09-22,4512.0251,4523.8695,4487.1299,4522.608,196459956.0,563149164.266,1.0
000300.SH,2025-09-23,4536.7569,4560.7319,4459.7281,4519.7781,252827062.0,680513630.7,1.0
000300.SH,2025-09-24,4495.2659,4567.4948,4494.1133,4566.0708,220482608.0,629161495.484,1.0
000300.SH,2025-09-25,4563.9827,4613.9486,4558.8424,4593.4875,229823333.0,669866986.619,1.0
000300.SH,2025-09-26,4576.9142,4597.8472,4550.0487,4550.0487,208482114.0,598723903.174,1.0
000300.SH,2025-09-29,4555.0342,4647.5691,4541.4252,4620.0528,274358877.0,693395231.241,1.0
000300.SH,2025-09-30,4629.8987,4647.5031,4616.2243,4640.6935,247980359.0,664624101.862,1.0
000300.SH,2025-10-09,4662.1133,4726.3449,4651.9895,4709.482,347678696.0,862208005.908,1.0
000300.SH,2025-10-10,4679.4983,4692.5858,4600.9646,4616.8341,319020899.0,792743047.251,1.0
000300.SH,2025-10-13,4490.8661,4601.8072,4490.8661,4593.9785,315010354.0,714001634.395,1.0
000300.SH,2025-10-14,4634.0543,4641.4492,4520.9258,4539.0644,372954030.0,808959003.201,1.0
000300.SH,2025-10-15,4544.2431,4608.8239,4526.834,4606.2879,284771855.0,607326345.326,1.0
000300.SH,2025-10-16,4588.9206,4645.0959,4586.2801,4618.4218,248235518.0,560567191.741,1.0
000300.SH,2025-10-17,4610.6967,4618.5621,4509.3289,4514.2345,256905617.0,559085965.219,1.0
000300.SH,2025-10-20,4558.2421,4570.4376,4520.5024,4538.2201,218420405.0,505798833.703,1.0
000300.SH,2025-10-21,4556.1224,4615.463,4547.9283,4607.8715,215711175.0,551390253.216,1.0
000300.SH,2025-10-22,4576.0277,4603.4884,4567.2361,4592.57,185333960.0,440935302.747,1.0
000300.SH,2025-10-23,4578.7018,4611.3409,4541.6944,4606.3447,200463917.0,420800208.776,1.0
000300.SH,2025-10-24,4622.7873,4660.6835,4622.7873,4660.6835,208814483.0,551986648.561,1.0
000300.SH,2025-10-27,4699.3819,4720.4288,4687.6876,4716.0186,262200674.0,672670372.523,1.0
000300.SH,2025-10-28,4697.7277,4734.3218,4679.2288,4691.973,220906645.0,571563257.096,1.0
000300.SH,2025-10-29,4701.0362,4747.8378,4697.268,4747.8378,246211324.0,645898688.765,1.0
000300.SH,2025-10-30,4735.9807,4761.8339,4706.452,4709.911,273289118.0,719956285.438,1.0
000300.SH,2025-10-31,4702.4946,4706.1395,4640.6676,4640.6676,281464740.0,680712251.493,1.0
000300.SH,2025-11-03,4636.7323,4653.4028,4595.7339,4653.4028,239869809.0,557602941.096,1.0
000300.SH,2025-11-04,4649.3481,4665.323,4595.066,4618.699,233224032.0,505177700.977,1.0
000300.SH,2025-11-05,4562.1117,4642.6101,4558.7647,4627.257,203045871.0,468361161.389,1.0
000300.SH,2025-11-06,4642.0112,4698.0935,4642.0112,4693.4032,224241008.0,553641780.921,1.0
000300.SH,2025-11-07,4673.7616,4701.3743,4666.0405,4678.7944,212497377.0,507573849.5,1.0
000300.SH,2025-11-10,4688.124,4695.1794,4654.2103,4695.0507,236026764.0,593977127.605,1.0
000300.SH,2025-11-11,4706.3374,4707.1275,4648.4896,4652.1655,186638858.0,477629076.357,1.0
000300.SH,2025-11-12,4643.5592,4669.6073,4620.9897,4645.9079,209460592.0,492308866.409,1.0
000300.SH,2025-11-13,4643.7862,4703.4897,4643.7862,4702.0738,207367474.0,510060678.21,1.0
000300.SH,2025-11-14,4663.3175,4684.2578,4628.0242,4628.1398,192092676.0,444720433.579,1.0
000300.SH,2025-11-17,4616.8058,4624.8976,4580.2613,4598.0525,188955466.0,438940097.528,1.0
000300.SH,2025-11-18,4584.7896,4606.6167,4552.8038,4568.1928,177713185.0,420150126.547,1.0
000300.SH,2025-11-19,4568.0365,4607.8627,4568.0365,4588.2922,172924974.0,385230481.97,1.0
000300.SH,2025-11-20,4619.5401,4620.6529,4560.1814,4564.9483,194562593.0,415064817.73,1.0
000300.SH,2025-11-21,4513.3858,4527.0436,4453.1819,4453.6076,222851013.0,481295814.463,1.0
000300.SH,2025-11-24,4473.1563,4478.8081,4421.8123,4448.0478,185833729.0,425807469.5,1.0
000300.SH,2025-11-25,4475.8359,4510.7729,4467.3529,4490.4047,169571929.0,411523796.962,1.0
000300.SH,2025-11-26,4490.2021,4538.1361,4485.6984,4517.6255,156200368.0,427361377.738,1.0
000300.SH,2025-11-27,4520.014,4559.2183,4509.8635,4515.4027,150311772.0,417789843.568,1.0
000300.SH,2025-11-28,4511.4972,4531.7219,4492.4256,4526.6616,142902096.0,341832317.979,1.0
000300.SH,2025-12-01,4539.1877,4576.9654,4531.2917,4576.4856,200382317.0,463861587.251,1.0
000300.SH,2025-12-02,4571.9098,4575.4945,4539.4312,4554.3347,148493132.0,364366426.478,1.0
000300.SH,2025-12-03,4554.5894,4569.821,4523.5017,4531.0486,169762790.0,374486168.903,1.0
000300.SH,2025-12-04,4533.6004,4557.4228,4514.1878,4546.5664,147198110.0,348767399.212,1.0
000300.SH,2025-12-05,4547.9056,4593.8279,4535.0195,4584.5368,196799968.0,412146806.538,1.0
000300.SH,2025-12-08,4593.1399,4640.6256,4592.7414,4621.7545,199620990.0,496716196.112,1.0
000300.SH,2025-12-09,4611.379,4628.7049,4584.254,4598.2232,184160344.0,452113884.581,1.0
000300.SH,2025-12-10,4586.254,4598.5366,4549.0798,4591.8273,169111106.0,401452781.498,1.0
000300.SH,2025-12-11,4597.1901,4610.2787,4547.1372,4552.1848,168419405.0,432431093.51,1.0
000300.SH,2025-12-12,4558.7375,4583.6753,4530.7841,4580.95,212826520.0,523863221.652,1.0
000300.SH,2025-12-15,4550.0028,4595.0463,4548.4382,4552.0596,167589967.0,424383389.792,1.0
000300.SH,2025-12-16,4542.4226,4553.0806,4484.27,4497.5545,165165201.0,390500134.303,1.0
000300.SH,2025-12-17,4499.7729,4594.6556,4498.9304,4579.875,178424830.0,452504741.114,1.0
000300.SH,2025-12-18,4553.9788,4571.9683,4544.1416,4552.7926,151681328.0,382102395.685,1.0
000300.SH,2025-12-19,4561.3729,4591.0931,4546.8465,4568.1781,154876220.0,371577144.281,1.0
000300.SH,2025-12-22,4587.6683,4615.8721,4587.6683,4611.6235,165252856.0,448240599.514,1.0
000300.SH,2025-12-23,4616.026,4644.5347,4607.7992,4620.7341,169256412.0,433141326.006,1.0
000300.SH,2025-12-24,4623.6831,4639.4278,4602.1444,4634.0586,153711241.0,406375640.662,1.0
000300.SH,2025-12-25,4629.3195,4651.1535,4621.9208,4642.5357,139434186.0,385356060.832,1.0
000300.SH,2025-12-26,4639.7895,4676.131,4635.1052,4657.24,175396565.0,460426934.268,1.0
000300.SH,2025-12-29,4658.2654,4672.0352,4629.0567,4639.3721,200397133.0,482613536.467,1.0
000300.SH,2025-12-30,4617.3163,4664.3305,4616.6323,4651.2818,180374974.0,457185489.037,1.0
000300.SH,2025-12-31,4656.48,4667.0467,4622.0988,4629.9395,170760224.0,444491545.749,1.0
000300.SH,2026-01-05,4661.616,4721.6378,4661.616,4717.7457,234144839.0,630577351.311,1.0
000300.SH,2026-01-06,4719.2088,4790.6938,4718.0099,4790.6938,296970686.0,725414566.873,1.0
000300.SH,2026-01-07,4796.9335,4802.6028,4751.0713,4776.6658,259095564.0,664897929.361,1.0
000300.SH,2026-01-08,4761.0105,4765.4863,4717.0091,4737.6536,238804957.0,630655637.962,1.0
000300.SH,2026-01-09,4725.9571,4771.4276,4719.134,4758.9221,254688038.0,668788811.127,1.0
000300.SH,2026-01-12,4769.6501,4795.9327,4737.5702,4789.9155,294833165.0,799954082.388,1.0
000300.SH,2026-01-13,4798.0488,4836.9549,4745.5154,4761.0324,301449497.0,801054979.64,1.0
000300.SH,2026-01-14,4767.6956,4818.1008,4720.246,4741.9306,364951023.0,891334219.174,1.0
000300.SH,2026-01-15,4721.7966,4769.5478,4720.9368,4751.4293,254003636.0,674058683.64,1.0
000300.SH,2026-01-16,4778.4302,4792.5514,4715.3646,4731.8728,325278929.0,785624166.096,1.0
000300.SH,2026-01-19,4720.1945,4761.6317,4715.0867,4734.4556,267612492.0,655149256.236,1.0
000300.SH,2026-01-20,4736.9096,4748.2297,4684.9684,4718.8782,282719579.0,671960685.391,1.0
000300.SH,2026-01-21,4714.5541,4758.2793,4714.2366,4723.0692,266353332.0,665330511.237,1.0
000300.SH,2026-01-22,4741.7548,4757.7637,4700.4482,4723.7091,274199932.0,690235248.161,1.0
000300.SH,2026-01-23,4729.585,4734.7942,4684.6172,4702.4966,314635445.0,755617735.528,1.0
000300.SH,2026-01-26,4715.3753,4754.1777,4693.1577,4706.964,363004481.0,796832970.315,1.0
000300.SH,2026-01-27,4705.1744,4736.9857,4675.6409,4705.6918,301475697.0,715267914.84,1.0
000300.SH,2026-01-28,4725.6014,4739.6257,4697.9063,4717.9914,382255602.0,829414067.055,1.0
000300.SH,2026-01-29,4733.0879,4770.9599,4696.0536,4753.8697,415513055.0,917966160.339,1.0
000300.SH,2026-01-30,4723.081,4738.8711,4645.4706,4706.3401,319786531.0,750564885.195,1.0
000300.SH,2026-02-02,4674.2759,4716.6069,4601.7603,4605.9799,304773500.0,725920381.252,1.0
000300.SH,2026-02-03,4648.3574,4662.1264,4578.2087,4660.1074,265549405.0,666626842.811,1.0
000300.SH,2026-02-04,4647.9671,4701.4768,4641.8424,4698.6832,264881032.0,636018589.863,1.0
000300.SH,2026-02-05,4664.7478,4687.0213,4639.43,4670.4188,237856351.0,550433167.197,1.0
000300.SH,2026-02-06,4622.9747,4678.2618,4606.6379,4643.5959,202716477.0,505759806.238,1.0
000300.SH,2026-02-09,4693.6715,4719.9642,4679.9037,4719.0559,207251938.0,522757267.199,1.0
000300.SH,2026-02-10,4718.2552,4732.0871,4713.8684,4724.2956,187000958.0,450339578.978,1.0
000300.SH,2026-02-11,4715.6697,4723.7043,4703.6873,4713.8185,173391681.0,433428613.402,1.0
000300.SH,2026-02-12,4720.0085,4726.0426,4707.7359,4719.578,197841439.0,490473852.275,1.0
